Date,Modal Price (Rs./Quintal),Rel Humidity at 2 Meters (%) ,Precipitation Corrected (mm/day) ,Surface Soil Wetness,Root Zone Soil Wetness,Temperature at 2 Meters,T2M_MAX,T2M_MIN
30-11-2008,1700,30.25,0,0.31,0.48,19.75,26.12,12.6
01-12-2008,1700,43.19,0,0.31,0.48,18.79,22.54,15.63
02-12-2008,1685,48.19,0.24,0.31,0.48,20,29.27,13.46
03-12-2008,1680,32.81,0,0.3,0.48,20.23,30.12,12.06
04-12-2008,1680,35.06,0,0.3,0.48,22.37,31.62,15.76
05-12-2008,1670,38.19,0,0.29,0.48,22.45,31.47,16.12
06-12-2008,1635,40.62,0.03,0.28,0.48,22.44,29.02,18.06
07-12-2008,1635,38.12,0,0.28,0.48,22.4,28.59,17.99
08-12-2008,1685,33.5,0,0.27,0.48,22.15,31.66,14.3
09-12-2008,1685,39.62,0,0.27,0.48,21.13,31.07,12.83
10-12-2008,1700,43.75,0,0.27,0.48,21.02,29.62,13.64
11-12-2008,1690,50.81,0,0.26,0.48,19.95,28.02,13.02
12-12-2008,1715,49.88,0,0.26,0.48,19.19,27.13,12.98
13-12-2008,1700,61.25,0,0.26,0.48,19.81,28.55,12.9
14-12-2008,1700,62.12,0,0.26,0.48,19.95,28.25,14.23
15-12-2008,1700,50.44,0,0.25,0.48,20.78,29.91,14.32
16-12-2008,1695,41.56,0.04,0.25,0.48,21.42,30.16,13.71
17-12-2008,1690,38.06,0,0.24,0.48,22,30.8,15.09
18-12-2008,1685,37.5,0,0.23,0.48,21.43,29.48,14.9
19-12-2008,1740,40.25,0,0.23,0.48,21.8,28.75,16.23
20-12-2008,1735,33.56,0,0.23,0.48,22.99,31.41,16.47
21-12-2008,1735,37.56,0,0.23,0.48,21.19,27.2,16.23
22-12-2008,1790,45.69,0,0.23,0.48,19.08,27.17,13.33
23-12-2008,1820,26.62,0,0.22,0.48,16.62,27.62,8.08
24-12-2008,1820,20.25,0,0.22,0.48,17.69,28.04,10.36
25-12-2008,1805,19.81,0,0.21,0.48,19.43,29.67,10.52
26-12-2008,1830,18.88,0,0.2,0.48,20,29.59,13.36
27-12-2008,1835,22.25,0,0.2,0.47,18.95,28.36,9.87
28-12-2008,1835,22.19,0,0.2,0.47,19.69,28.48,12.33
29-12-2008,1935,24.88,0,0.2,0.47,19.23,28.16,12.52
30-12-2008,1935,28.5,0,0.2,0.47,18.88,28.22,12.67
31-12-2008,1900,35.69,0,0.19,0.47,16.47,25.98,8.93
01-01-2009,1895,27.94,0,0.19,0.47,15.81,24.99,8.17
02-01-2009,1930,26.81,0,0.19,0.47,15.98,25.77,8.13
03-01-2009,1935,31.69,0,0.19,0.47,17.1,27.99,7.65
04-01-2009,1935,30.12,0,0.18,0.47,18.74,27.57,9.84
05-01-2009,1940,41.94,0,0.18,0.47,17.25,25.21,10.33
06-01-2009,1950,48.12,0,0.18,0.47,15.08,23.59,7.92
07-01-2009,2000,46.44,0.03,0.18,0.47,14.87,23.35,7.95
08-01-2009,1970,55.62,0.02,0.18,0.47,14.58,22.43,8.27
09-01-2009,1985,85.69,0.63,0.19,0.47,13.8,17.44,11.27
10-01-2009,2175,75.12,0.1,0.2,0.47,16.18,24.17,10.72
11-01-2009,2175,64.12,0.02,0.2,0.47,16.91,24.94,10.87
12-01-2009,2200,56.62,0,0.2,0.47,17.71,24.69,11.53
13-01-2009,2080,59.31,0,0.2,0.47,19.79,27.51,12.53
14-01-2009,2080,59.31,0,0.2,0.47,20.85,29.17,13.19
15-01-2009,2135,56.06,0,0.2,0.47,21.44,28.65,14.98
16-01-2009,2240,52,0,0.2,0.47,22.69,30.68,14.75
17-01-2009,2240,48.62,0,0.2,0.47,22.3,29.67,15.4
18-01-2009,2240,47,0,0.2,0.47,22.04,29.44,16.01
19-01-2009,2200,49.19,0,0.2,0.47,19.19,26.52,13.05
20-01-2009,2170,44.88,0,0.19,0.47,17.8,25.78,11.2
21-01-2009,2275,36.12,0,0.19,0.47,15.71,19.18,12.44
22-01-2009,2340,24.31,0,0.19,0.47,17.66,27.39,9.98
23-01-2009,2245,20.12,0,0.19,0.47,19.66,29.46,12.98
24-01-2009,2340,28.12,0,0.18,0.47,18.58,26.26,12.58
25-01-2009,2340,28.81,0,0.18,0.47,22.58,32.59,14.93
26-01-2009,2340,37.69,0,0.18,0.47,20.26,30.02,12.73
27-01-2009,2300,28,0,0.18,0.47,18.17,28.02,10.03
28-01-2009,2320,32.25,0,0.17,0.47,17.55,27.62,9.44
29-01-2009,2285,28.31,0,0.17,0.47,19.09,27.67,11.76
30-01-2009,2285,31.31,0,0.17,0.47,18.85,29.45,10.46
31-01-2009,2230,30.88,0,0.17,0.47,16.94,26.71,8.55
01-02-2009,2230,24.94,0,0.16,0.47,17.38,27.37,8.41
02-02-2009,2200,18.31,0,0.16,0.47,19.62,29.48,10.36
03-02-2009,2175,18.94,0,0.16,0.47,20.43,30.71,11.51
04-02-2009,2150,24.12,0,0.16,0.47,19.96,31,10.62
05-02-2009,2250,33.38,0,0.16,0.47,20.21,30.05,12
06-02-2009,2350,28.25,0,0.16,0.47,19.05,28.54,11.12
07-02-2009,2410,36.5,0,0.16,0.47,18.58,27.79,10.58
08-02-2009,2410,33.38,0,0.16,0.47,18.04,27.83,9.14
09-02-2009,2320,27.81,0,0.16,0.47,21.18,32.35,11.48
10-02-2009,2325,25.56,0,0.16,0.47,20.31,29.15,12.11
11-02-2009,2330,38.75,0,0.15,0.47,16.98,24.62,10.56
12-02-2009,2300,43.62,0,0.15,0.47,16.74,25.19,9.39
13-02-2009,2300,32.94,0,0.15,0.47,19.96,29.87,10.96
14-02-2009,2270,42.25,0,0.15,0.47,20.52,29.39,12.08
15-02-2009,2270,40.12,0,0.15,0.47,19.76,28.12,11.65
16-02-2009,2280,30.19,0,0.15,0.47,19.01,29.27,9.83
17-02-2009,2245,26.12,0,0.15,0.47,19.67,30.34,10.33
18-02-2009,2230,23.69,0,0.15,0.47,20.01,30.51,10.59
19-02-2009,2175,19.75,0,0.14,0.47,21.15,31.18,11.69
20-02-2009,2230,17.94,0,0.14,0.47,22.64,32.69,13.62
21-02-2009,2240,20.38,0,0.14,0.47,22.96,33.58,13.86
22-02-2009,2240,19.94,0,0.14,0.47,24.9,33.98,17.26
23-02-2009,2240,21.56,0,0.14,0.47,24.65,34.06,17.25
24-02-2009,2300,24.19,0,0.13,0.47,24.73,34.53,16.31
25-02-2009,2335,26.69,0,0.13,0.47,25.19,34.18,16.22
26-02-2009,2320,24.75,0,0.13,0.47,26.23,36.01,18.01
27-02-2009,2300,23.81,0,0.13,0.47,24.85,34.55,15.79
28-02-2009,2270,23.88,0,0.13,0.47,23.62,33.56,14.67
01-03-2009,2270,20.88,0,0.13,0.47,25.54,36.64,15.76
02-03-2009,2270,19.69,0,0.12,0.47,27.12,37.98,17.58
03-03-2009,2185,15.75,0,0.12,0.47,27.07,37.87,17.44
04-03-2009,2270,18.81,0,0.12,0.47,26.39,37.09,16.75
05-03-2009,2250,19.06,0,0.12,0.47,24.86,34.36,17.23
06-03-2009,2300,15.69,0,0.12,0.47,25.16,35.5,16.42
07-03-2009,2270,20.81,0,0.12,0.47,24.58,34.27,16.58
08-03-2009,2270,16.81,0,0.12,0.47,24.37,33.55,16.1
09-03-2009,2280,17.19,0,0.12,0.47,23.91,33.62,15.05
10-03-2009,2280,19.19,0,0.12,0.47,23.89,33.69,14.63
11-03-2009,2280,17.75,0,0.12,0.47,23.65,33.62,15.05
12-03-2009,2270,9.12,0,0.12,0.47,24.65,34.87,16.02
13-03-2009,2270,9.06,0,0.12,0.47,26.37,35.97,18.48
14-03-2009,2230,13.38,0,0.12,0.47,27.01,36.06,18.25
15-03-2009,2230,13.38,0,0.11,0.47,26.37,36.13,17.77
16-03-2009,2230,16.06,0.01,0.11,0.47,25.01,35.46,14.76
17-03-2009,2340,15.19,0,0.11,0.47,26.59,35.55,18.62
18-03-2009,2240,16.81,0,0.11,0.47,27.28,36.46,19.02
19-03-2009,2240,17.88,0,0.11,0.47,27,36.24,17.91
20-03-2009,2240,21.25,3.55,0.13,0.47,27.13,36.15,18.65
21-03-2009,2240,29.88,0.05,0.25,0.48,26.02,34.08,19.28
22-03-2009,2240,33.31,1.61,0.25,0.48,25.65,33.83,17.49
23-03-2009,2270,37.69,0.43,0.3,0.48,26.49,34.48,17.98
24-03-2009,2245,27.69,0,0.27,0.48,27.19,35.73,18.52
25-03-2009,2280,27.75,0,0.25,0.48,27.29,35.58,19.58
26-03-2009,2285,27.12,0,0.23,0.48,26.05,34,16.37
27-03-2009,2290,23.75,0.06,0.23,0.48,26.03,33.24,20.78
28-03-2009,2250,29.81,0,0.22,0.48,28.08,35.75,20.77
29-03-2009,2250,34.44,0,0.21,0.48,29.12,36.87,21.91
30-03-2009,2290,34.81,0,0.2,0.47,28.15,36.51,20.16
31-03-2009,2275,28.69,0,0.2,0.47,28.17,36.38,19.3
01-04-2009,2250,27.69,0,0.19,0.47,30.12,38.33,22.24
02-04-2009,2335,24.31,0,0.18,0.47,31.7,39.99,23.9
03-04-2009,2335,21.19,0,0.18,0.47,31.5,40.07,23.8
04-04-2009,2370,19.5,0,0.17,0.47,29.61,38.44,20.63
05-04-2009,2370,24.25,0,0.16,0.47,27.98,35.9,20.16
06-04-2009,2430,30.31,0.19,0.16,0.47,29.78,37.68,22.82
07-04-2009,2430,23.88,0.01,0.16,0.47,29.3,37.23,21.47
08-04-2009,2440,27.81,0.87,0.2,0.47,28.31,36.3,21.18
09-04-2009,2450,29.69,0.02,0.19,0.47,25.51,33,18.84
10-04-2009,2440,27.62,0,0.19,0.47,25.19,34.83,15.62
11-04-2009,2450,21.56,0,0.18,0.47,28.05,37.74,17.51
12-04-2009,2450,17,0,0.17,0.47,29.93,39.24,21.08
13-04-2009,2470,14.44,0,0.16,0.47,31.22,40.17,22.04
14-04-2009,2430,13.44,0,0.16,0.47,31.66,40.98,21.08
15-04-2009,2440,16.69,0,0.16,0.47,31.7,40.31,22.72
16-04-2009,2490,18.62,0,0.15,0.47,31.51,38.68,23.25
17-04-2009,2440,18.88,0,0.15,0.47,30.97,39.67,22.13
18-04-2009,2570,11.12,0,0.14,0.47,30.39,40.3,20.19
19-04-2009,2570,11.38,0,0.14,0.47,32.66,42.63,22.96
20-04-2009,2495,11.38,0,0.13,0.47,33.84,43.67,23.12
21-04-2009,2520,14.44,0,0.13,0.47,32.49,40.84,25.78
22-04-2009,2520,12.44,0,0.12,0.47,30.14,38.84,22.1
23-04-2009,2570,8.44,0,0.12,0.47,29.47,39.03,19.38
24-04-2009,2530,11.19,0,0.12,0.47,30.92,39.57,21
25-04-2009,2590,11.81,0,0.12,0.47,31.09,40.02,21.89
26-04-2009,2590,9.19,0,0.12,0.47,31.23,40.96,20.81
27-04-2009,2590,8.44,0,0.12,0.47,33.35,42.84,23.89
28-04-2009,2550,9.31,0,0.11,0.47,34.1,44.4,23.26
29-04-2009,2530,10.44,0,0.11,0.47,35.24,44.73,25.4
30-04-2009,2530,9.94,0,0.11,0.47,35.07,44.47,25.55
01-05-2009,2575,13.62,0,0.11,0.47,35.51,43.93,26.65
02-05-2009,2620,17.38,0,0.1,0.47,34.99,42.76,27.19
03-05-2009,2620,15.75,0,0.1,0.47,34.97,42.91,26.43
04-05-2009,2650,19.38,0,0.1,0.47,33.83,40.98,26.15
05-05-2009,2685,19.88,0,0.1,0.47,33.5,40.69,26.15
06-05-2009,2685,19.75,0.04,0.1,0.47,32.41,39.16,24.66
07-05-2009,2685,22.81,4.74,0.25,0.48,32.8,40.17,25.44
08-05-2009,2620,23.94,0,0.23,0.48,33.58,41.62,25.1
09-05-2009,2620,16.94,0,0.2,0.48,34.57,42.33,26.84
10-05-2009,2620,21.12,0,0.19,0.47,34.4,42.62,25.51
11-05-2009,2550,27.88,0.1,0.18,0.47,34.78,42.3,27.2
12-05-2009,2600,21,0,0.17,0.47,34.44,42.1,25.47
13-05-2009,2550,20.31,0,0.16,0.47,36.01,43.55,27.69
14-05-2009,2620,24.12,0,0.16,0.47,37.17,45.67,29.17
15-05-2009,2640,24.25,0.1,0.16,0.47,36.98,44.62,28.88
16-05-2009,2625,25.69,0.05,0.15,0.47,37.38,44.61,29.06
17-05-2009,2625,21.62,1.4,0.16,0.47,37.99,45.79,29.33
18-05-2009,2570,22.69,0.16,0.2,0.47,37.22,44.83,30.1
19-05-2009,2620,22.69,0.06,0.19,0.47,37.23,44.01,28.93
20-05-2009,2620,22.19,0.07,0.17,0.47,37.01,44.05,29.73
21-05-2009,2550,20.38,0,0.16,0.47,37.12,44.12,29.76
22-05-2009,2315,14.25,0,0.16,0.47,38.25,44.83,32.02
23-05-2009,2500,18,0,0.15,0.47,36.55,42.88,30.19
24-05-2009,2500,20.44,1.26,0.16,0.47,36.65,43.03,29.83
25-05-2009,2470,23.38,0.84,0.22,0.48,35.83,43.38,27.95
26-05-2009,2500,23.81,0,0.2,0.47,35.34,42.97,27.2
27-05-2009,2490,26.06,0.01,0.19,0.47,35.4,42.96,28.08
28-05-2009,2490,26.38,0.03,0.18,0.47,36.95,44.35,29.15
29-05-2009,2445,26.12,0.52,0.18,0.47,37.33,44.24,29.69
30-05-2009,2475,33.44,0.91,0.21,0.48,35.24,41.23,29.62
31-05-2009,2475,38.88,0.14,0.2,0.47,35.04,40.85,27.88
01-06-2009,2500,34.69,0.09,0.2,0.47,35.13,40.04,30.19
02-06-2009,2440,35.25,0.02,0.2,0.47,35.66,41.89,29.98
03-06-2009,2520,35.31,0,0.19,0.47,36.15,42.6,30.04
04-06-2009,2530,33.81,0,0.18,0.47,36.87,43.68,30.35
05-06-2009,2480,27.69,0,0.17,0.47,36.34,43.21,29.7
06-06-2009,2500,25.06,0,0.16,0.47,36.14,42.41,28.87
07-06-2009,2500,23.12,0,0.16,0.47,35.81,42.09,29.12
08-06-2009,2525,22.31,0,0.16,0.47,35.22,42.35,27.58
09-06-2009,2500,27.25,0,0.15,0.47,35.78,42.55,28.28
10-06-2009,2475,31,0,0.15,0.47,35.81,41.76,29.74
11-06-2009,2485,27.75,0.03,0.15,0.47,37.26,43.18,29.77
12-06-2009,2485,27.25,0.03,0.14,0.47,36.96,42.35,30.57
13-06-2009,2465,26.44,0.25,0.15,0.47,36.38,42.02,29.9
14-06-2009,2465,31.94,6.28,0.27,0.48,35.68,41.48,30.05
15-06-2009,2470,35.56,0.31,0.33,0.48,34.55,40.69,27.98
16-06-2009,2440,44.69,6.95,0.38,0.48,32.73,37.53,27.79
17-06-2009,2350,42,0.19,0.37,0.48,33.34,39.1,27.39
18-06-2009,2330,35.62,0,0.32,0.48,34.51,40.95,27.82
19-06-2009,2430,32.19,0,0.29,0.48,35.13,41.34,28.28
20-06-2009,2370,24.44,0,0.27,0.48,35.87,42.82,29.07
21-06-2009,2370,27.69,0,0.24,0.48,35.97,43.24,27.44
22-06-2009,2370,33.06,0.17,0.23,0.48,35.51,41.8,28.05
23-06-2009,2250,36.31,3.59,0.26,0.48,35.4,41.87,29.44
24-06-2009,2310,48.44,2.44,0.34,0.48,33.33,38.47,28.27
25-06-2009,2330,50.38,11.16,0.47,0.49,33.17,38.33,28.21
26-06-2009,2400,51.75,3.89,0.5,0.5,33.58,39.61,27.38
27-06-2009,2420,55.88,5.52,0.52,0.5,33.21,38.44,28.33
28-06-2009,2420,69.38,4.62,0.52,0.51,29.58,31.58,27.79
29-06-2009,2410,67.38,1,0.49,0.51,29.96,33.59,27.03
30-06-2009,2445,57.81,0.68,0.48,0.5,32.03,37.83,26.57
01-07-2009,2400,58.56,4.05,0.5,0.5,32.12,36.94,28.06
02-07-2009,2335,68.94,35.69,0.66,0.53,30.2,33.75,26.89
03-07-2009,2420,72.88,13.66,0.64,0.57,29.23,33.51,25.68
04-07-2009,2350,61.06,0.03,0.53,0.56,31.17,36.69,25.93
05-07-2009,2350,48.94,0,0.5,0.55,33.43,40.11,25.99
06-07-2009,2315,48.5,0,0.49,0.54,33.44,40.06,26.14
07-07-2009,2265,49.88,0,0.48,0.53,34.26,41.22,27.1
08-07-2009,2230,53.56,0.46,0.48,0.53,33.55,40.48,26.98
09-07-2009,2185,65.56,8.63,0.55,0.53,31.15,34.7,28.19
10-07-2009,2210,73.69,14.74,0.61,0.55,30.51,34,27.46
11-07-2009,2185,70.75,0.41,0.54,0.55,30.41,34.44,27.44
12-07-2009,2185,66.25,0.02,0.51,0.55,30.76,35.78,26.21
13-07-2009,2200,77.31,21.27,0.63,0.56,29.15,31.89,26.6
14-07-2009,2220,79.69,6.4,0.63,0.59,27.71,29.83,25.94
15-07-2009,2200,70,3.01,0.57,0.59,30.06,35.45,24.89
16-07-2009,2220,75.31,31.55,0.71,0.6,29.9,33.67,26.57
17-07-2009,2170,80.62,25.27,0.77,0.65,28.64,30.92,26.26
18-07-2009,2170,79.38,5.44,0.69,0.66,28.88,33.14,25.34
19-07-2009,2170,75.88,0.14,0.64,0.64,28.9,33.22,25.15
20-07-2009,2175,80.75,0.4,0.63,0.63,28.17,31.63,25.93
21-07-2009,2250,85.06,48.56,0.78,0.66,27.97,31.01,25.03
22-07-2009,2250,81.94,34.02,0.83,0.71,28.57,32.51,25.16
23-07-2009,2215,80.88,7.13,0.76,0.72,28.33,32.01,24.92
24-07-2009,2240,81.38,6.37,0.75,0.71,27.61,32.3,23.19
25-07-2009,2200,82.38,0.35,0.72,0.7,28.56,32.28,25.4
26-07-2009,2200,83.25,4.21,0.73,0.69,28.76,32.73,25.24
27-07-2009,2135,79.5,0.66,0.7,0.69,28.53,33.08,25.15
28-07-2009,2060,78.88,0.01,0.69,0.67,27.88,32.6,24.48
29-07-2009,2080,78.81,0,0.67,0.66,28.43,33.4,24.78
30-07-2009,2075,78,0,0.66,0.66,28.24,32.89,25.08
31-07-2009,2120,77.5,0,0.65,0.65,27.98,32.08,24.64
01-08-2009,2120,75.44,0,0.64,0.64,28.1,32.87,24.6
02-08-2009,2120,76.81,0,0.62,0.63,28.67,33.73,24.58
03-08-2009,2270,75.19,0,0.62,0.62,29.05,34.48,24.97
04-08-2009,2270,75.25,0.06,0.6,0.62,28.7,33.59,24.73
05-08-2009,2270,73,0.07,0.59,0.61,28.29,33.74,24.25
06-08-2009,2270,72.81,0.09,0.58,0.6,28.83,34.38,24.55
07-08-2009,2218,72.81,0.02,0.57,0.6,29,34.15,24.9
08-08-2009,2425,71.62,0,0.56,0.59,29.69,35.1,25.07
09-08-2009,2425,72.06,0,0.56,0.59,29.59,34.26,25.01
10-08-2009,2425,68.62,0.01,0.55,0.59,30.35,35.98,25.18
11-08-2009,2285,72.5,1.21,0.55,0.58,29.83,35.03,25.92
12-08-2009,2255,79.5,3.48,0.58,0.58,28.82,32.58,25.84
13-08-2009,2285,80.44,14.43,0.64,0.59,28.94,33.12,25.76
14-08-2009,2245,83.94,7.77,0.65,0.61,26.74,30.51,24.59
15-08-2009,2245,85.31,7.57,0.66,0.62,26.17,28.96,24.06
16-08-2009,2245,84.75,7.81,0.67,0.62,26.61,30.01,24.62
17-08-2009,2220,82.06,3.74,0.65,0.62,27.3,31.76,24.08
18-08-2009,2197,81.38,0.12,0.62,0.62,26.88,30.67,24.19
19-08-2009,2220,74.25,0,0.6,0.61,27.97,33.33,23.38
20-08-2009,2200,71.62,0,0.58,0.6,28.81,34.33,23.58
21-08-2009,2200,70.12,0,0.57,0.59,29.39,34.58,24.44
22-08-2009,2230,67.5,0,0.55,0.59,29.56,35.3,24.4
23-08-2009,2230,65.88,0,0.55,0.58,29.67,35.9,23.83
24-08-2009,2200,62.81,0.58,0.54,0.58,30.31,36.39,24.76
25-08-2009,2240,66.31,1.77,0.55,0.57,29.43,34.39,24.83
26-08-2009,2225,73.69,14.6,0.62,0.59,28.54,32.43,25.44
27-08-2009,2195,79.75,2.93,0.6,0.59,27.26,30.32,24.5
28-08-2009,2225,77.19,7.86,0.62,0.59,28.05,32.53,24.48
29-08-2009,2200,81.62,14.56,0.68,0.61,27.4,31.29,23.99
30-08-2009,2200,83.69,8.92,0.69,0.62,27.04,30.8,24.18
31-08-2009,2185,78.12,0.04,0.61,0.62,27.93,32.71,24.17
01-09-2009,2125,74.19,0.08,0.59,0.61,28.96,33.84,24.07
02-09-2009,2100,76.56,8.76,0.62,0.6,29.07,32.81,25.87
03-09-2009,2100,78.25,7.13,0.66,0.62,28.51,32.51,25.27
04-09-2009,2000,74.75,1.23,0.62,0.62,28.75,33.44,24.12
05-09-2009,2000,69.81,0.44,0.59,0.61,28.62,33.4,24.22
06-09-2009,2000,62.56,0.16,0.58,0.6,28.65,34.53,22.84
07-09-2009,1900,54.12,0,0.56,0.59,28.83,35.83,23.08
08-09-2009,1890,59.62,0.02,0.55,0.59,27.7,35.42,20.99
09-09-2009,1900,77.88,3.27,0.57,0.58,25.83,29.62,22.75
10-09-2009,1900,72.88,4.24,0.59,0.59,27.27,33.3,23.22
11-09-2009,1930,67.44,0.36,0.55,0.58,27.9,34.67,22.62
12-09-2009,1900,62.62,0,0.54,0.58,28.47,36,22.19
13-09-2009,1900,57.31,0,0.52,0.57,28.63,36.96,21.89
14-09-2009,1900,56.44,0,0.52,0.56,28.31,36.76,20.86
15-09-2009,1875,61.94,0,0.52,0.55,27.49,35.04,21.26
16-09-2009,1900,63,0,0.51,0.55,27.37,35.06,20.28
17-09-2009,1885,56.69,0,0.5,0.55,28.43,37.01,20.44
18-09-2009,1875,54.94,0,0.5,0.54,29.98,37.5,22.35
19-09-2009,1875,53.31,0,0.49,0.54,30.55,38.12,23.22
20-09-2009,1875,55.81,0,0.48,0.53,30.08,38.23,22.71
21-09-2009,1819,53.19,0,0.48,0.53,30.42,38.97,22.94
22-09-2009,1850,48.56,0,0.47,0.52,30.51,39.88,22.59
23-09-2009,1812,46.19,0,0.45,0.52,30.6,39.49,22.94
24-09-2009,1814,48.5,0,0.45,0.52,30.8,39.62,23.52
25-09-2009,1900,49.62,0,0.43,0.52,30.26,38.85,23.08
26-09-2009,1870,47.81,0,0.41,0.52,30.09,38.8,23.24
27-09-2009,1870,47.5,0,0.4,0.51,30.5,38.68,22.8
28-09-2009,1870,45.06,0,0.39,0.51,30.12,37.61,23.72
29-09-2009,1840,44.81,0,0.38,0.51,30.58,38.9,23.7
30-09-2009,1968,50,0,0.37,0.51,30.76,39.13,23.64
01-10-2009,1888,52,0.02,0.36,0.5,30.62,38.72,23.44
02-10-2009,1875,55.56,0.3,0.35,0.5,30.48,37.74,24.64
03-10-2009,1800,69.38,13.72,0.49,0.51,28.11,34.31,24.09
04-10-2009,1800,76.25,8.14,0.58,0.53,27.5,32.79,24.02
05-10-2009,1835,83.69,5.8,0.57,0.54,25.72,29.37,23.18
06-10-2009,1746,66.56,0.32,0.52,0.54,27.19,34.58,22.01
07-10-2009,1749,52.75,0,0.49,0.53,26.95,35.36,20.26
08-10-2009,1643,52.88,0,0.48,0.52,26.77,34.87,19.72
09-10-2009,1680,58.88,0.03,0.48,0.52,27.1,34.37,20.73
10-10-2009,1756,55.19,0.02,0.48,0.52,27.27,34.32,20.97
11-10-2009,1756,49.75,0,0.47,0.52,28.19,35.34,21.42
12-10-2009,1747,49.31,0,0.46,0.51,28.37,34.58,22.89
13-10-2009,1776,48.75,0,0.45,0.51,28.42,34.51,22.89
14-10-2009,1970,46,0,0.44,0.51,28.55,35.5,22.51
15-10-2009,1858,43.38,0.1,0.41,0.5,28.57,35.84,22.46
16-10-2009,1858,42.06,0.22,0.4,0.5,27.68,35.4,21.24
17-10-2009,1858,41.06,0.25,0.38,0.5,27.56,35.47,20.6
18-10-2009,1858,42.31,0.02,0.38,0.5,27.33,34.8,19.63
19-10-2009,1858,34,0,0.36,0.49,26.8,35.05,19.58
20-10-2009,1858,33.31,0,0.35,0.49,25.9,34.69,17.47
21-10-2009,1937,28.88,0,0.34,0.49,26.12,34.61,17.4
22-10-2009,1884,27.19,0,0.33,0.49,25.39,35.16,16.94
23-10-2009,1921,24.94,0,0.32,0.49,24.15,34.31,15.84
24-10-2009,2051,24.06,0,0.31,0.49,23.06,33.68,13.99
25-10-2009,2051,30.06,0,0.31,0.49,23.45,33.44,14.56
26-10-2009,1999,32.25,0,0.3,0.48,23.94,34.26,15.06
27-10-2009,2140,32.75,0,0.3,0.48,24.44,34.46,15.52
28-10-2009,1984,32.75,0,0.3,0.48,24.83,34.8,16.36
29-10-2009,1993,36.06,0,0.29,0.48,24.78,34.87,16.78
30-10-2009,2099,29.5,0,0.29,0.48,26.05,35.07,18.11
31-10-2009,2085,21.94,0,0.28,0.48,25.97,35.35,18.21
01-11-2009,2085,20.12,0,0.27,0.48,26.3,34.72,18.58
02-11-2009,2085,28.88,0,0.27,0.48,25.19,34.82,17.28
03-11-2009,2045,39.12,0,0.27,0.48,24.22,33.57,17.54
04-11-2009,2120,46.88,0,0.27,0.48,23.01,32.12,15.89
05-11-2009,2240,45.25,0,0.27,0.48,22.55,31.33,15.19
06-11-2009,2055,46.62,0,0.27,0.48,23.48,32.25,15.85
07-11-2009,2270,45.5,0,0.26,0.48,24.86,32.88,17.46
08-11-2009,2270,45.06,0,0.26,0.48,24.66,32.71,16.87
09-11-2009,2250,40.5,0,0.25,0.48,25.19,33.52,17.61
10-11-2009,2260,44.25,0.06,0.25,0.48,24.4,31.65,18.33
11-11-2009,2130,43,1.26,0.26,0.48,22.41,28.11,17.9
12-11-2009,2285,84.62,16.05,0.51,0.49,19.29,21.81,17.33
13-11-2009,2280,73.88,2.29,0.53,0.51,23.28,30.01,17.82
14-11-2009,2285,74,2,0.52,0.51,23.18,28.15,19.65
15-11-2009,2285,70.75,2.13,0.51,0.51,22.69,29.03,17.17
16-11-2009,2285,64.56,0.71,0.49,0.51,22.94,29.91,17.02
17-11-2009,2295,64.81,0.41,0.48,0.51,21.39,28.79,15.68
18-11-2009,2285,66.25,0,0.48,0.51,20.3,27.47,14.86
19-11-2009,2330,47.06,0,0.47,0.5,18.44,27.3,11.49
20-11-2009,2302,36.75,0,0.47,0.5,18.13,27.37,12.03
21-11-2009,2370,40.44,0,0.46,0.5,17.14,27.19,10.52
22-11-2009,2370,43.06,0,0.45,0.5,17.06,27.34,8.96
23-11-2009,2370,50.81,0,0.45,0.49,17.8,27.3,9.65
24-11-2009,2330,46.56,0,0.45,0.49,19.52,28.24,11.84
25-11-2009,2270,37.81,0,0.43,0.49,19.47,28.92,11.83
26-11-2009,2375,30.81,0,0.42,0.49,19.87,29.05,12.37
27-11-2009,2275,34.38,0,0.41,0.49,20.4,28.89,13.35
28-11-2009,2330,40.31,0,0.4,0.48,20.23,29.11,14
29-11-2009,2330,41.12,0,0.39,0.48,19.59,28.79,13.59
30-11-2009,2258,40.69,0,0.38,0.48,19.62,29.37,13.07
01-12-2009,2297,44,0,0.37,0.48,19.08,28.12,12.18
02-12-2009,2350,40.88,0,0.36,0.48,19.94,29.04,13.7
03-12-2009,2370,44.25,0,0.35,0.48,19.59,28.49,12.79
04-12-2009,2263,48.38,0,0.34,0.48,20.16,29.12,12.01
05-12-2009,2350,35.38,0,0.34,0.48,20.79,29.15,12.97
06-12-2009,2350,36.38,0,0.33,0.48,20.19,29.12,13.94
07-12-2009,2330,49.69,0,0.32,0.48,18.68,27.35,11.74
08-12-2009,2335,57.81,0,0.31,0.48,18.67,27.24,11.7
09-12-2009,2243,56.62,0,0.31,0.48,21.24,29.94,13.28
10-12-2009,2243,37.5,0,0.3,0.48,21.45,29.57,15.05
11-12-2009,2250,46.25,0,0.3,0.48,20.72,29.99,13.34
12-12-2009,2400,53.94,0,0.29,0.48,21.07,29.73,13.01
13-12-2009,2400,43.81,0,0.29,0.48,21.56,28.86,14.55
14-12-2009,2250,50.19,0,0.28,0.48,21.23,29.28,13.05
